innings_id,match_id,date,tournament,season,fielding_team,innings_number,ambiguous_reason,candidate_ids,candidate_names,resolved_keeper_id,resolved_source,notes
22908,11454,2022-12-08,Lanka Premier League,2022/23,Colombo Strikers,1,multi_career,"45963d9e,8dd02a98","N Dickwella,LD Chandimal",,,
22900,11450,2022-12-06,Lanka Premier League,2022/23,Jaffna Kings,1,multi_career,"0bacade8,f836b33d","Rahmanullah Gurbaz,T Kohler-Cadmore",,,
22901,11451,2022-12-06,Lanka Premier League,2022/23,Colombo Strikers,0,multi_career,"45963d9e,8dd02a98","N Dickwella,LD Chandimal",,,
1956,977,2022-11-22,India tour of New Zealand,2022/23,New Zealand,1,multi_career,"9a46c4e5,df5a6881","GD Phillips,DP Conway",,,
1953,976,2022-11-20,India tour of New Zealand,2022/23,New Zealand,0,multi_career,"9a46c4e5,df5a6881","GD Phillips,DP Conway",,,
24457,12224,2022-11-20,Women's Big Bash League,2022/23,Sydney Thunder,0,multi_career,"b05e45e4,b2664905","AE Jones,TT Beaumont",,,
24447,12219,2022-11-18,Women's Big Bash League,2022/23,Sydney Thunder,0,multi_career,"b05e45e4,b2664905","AE Jones,TT Beaumont",,,
1536,767,2022-11-13,ICC Men's T20 World Cup,2022/23,England,0,multi_career,"3d284ca3,99b75528","PD Salt,JC Buttler",,,
1534,766,2022-11-10,ICC Men's T20 World Cup,2022/23,England,0,multi_career,"3d284ca3,99b75528","PD Salt,JC Buttler",,,
1535,766,2022-11-10,ICC Men's T20 World Cup,2022/23,India,1,multi_career,"919a3be2,b17e2f24","RR Pant,KL Rahul",,,
1531,764,2022-11-06,ICC Men's T20 World Cup,2022/23,India,1,multi_career,"919a3be2,b17e2f24","RR Pant,KL Rahul",,,
2137,1067,2022-11-06,Spain Triangular T20I Series,2022/23,Germany,0,multi_career,"22176fe7,501fca0d","MJ Richardson,Sachin Mandy",,,
1519,758,2022-11-02,ICC Men's T20 World Cup,2022/23,India,1,multi_career,"b17e2f24,c03f1114","KL Rahul,KD Karthik",,,
24401,12195,2022-11-02,Women's Big Bash League,2022/23,Sydney Thunder,0,multi_career,"b05e45e4,b2664905","AE Jones,TT Beaumont",,,
1511,754,2022-10-30,ICC Men's T20 World Cup,2022/23,India,1,multi_career,"b17e2f24,c03f1114","KL Rahul,KD Karthik",,,
1501,749,2022-10-27,ICC Men's T20 World Cup,2022/23,India,1,multi_career,"b17e2f24,c03f1114","KL Rahul,KD Karthik",,,
1488,743,2022-10-23,ICC Men's T20 World Cup,2022/23,India,0,multi_career,"b17e2f24,c03f1114","KL Rahul,KD Karthik",,,
1481,739,2022-10-21,ICC Men's T20 World Cup,2022/23,West Indies,1,multi_career,"09a9d073,3241e3fd","J Charles,N Pooran",,,
1475,736,2022-10-19,ICC Men's T20 World Cup,2022/23,West Indies,1,multi_career,"09a9d073,3241e3fd","J Charles,N Pooran",,,
1970,984,2022-10-14,New Zealand T20I Tri-Series,2022/23,New Zealand,1,multi_career,"9a46c4e5,df5a6881","GD Phillips,DP Conway",,,
1968,983,2022-10-13,New Zealand T20I Tri-Series,2022/23,Bangladesh,1,multi_career,"0404d43c,d365d463","Liton Das,Nurul Hasan",,,
1965,982,2022-10-12,New Zealand T20I Tri-Series,2022/23,Bangladesh,0,multi_career,"0404d43c,d365d463","Liton Das,Nurul Hasan",,,
1966,982,2022-10-12,New Zealand T20I Tri-Series,2022/23,New Zealand,1,multi_career,"9a46c4e5,df5a6881","GD Phillips,DP Conway",,,
1963,981,2022-10-11,New Zealand T20I Tri-Series,2022/23,New Zealand,0,multi_career,"9a46c4e5,df5a6881","GD Phillips,DP Conway",,,
1961,980,2022-10-09,New Zealand T20I Tri-Series,2022/23,New Zealand,0,multi_career,"9a46c4e5,df5a6881","GD Phillips,DP Conway",,,
1962,980,2022-10-09,New Zealand T20I Tri-Series,2022/23,Bangladesh,1,multi_career,"0404d43c,d365d463","Liton Das,Nurul Hasan",,,
1960,979,2022-10-08,New Zealand T20I Tri-Series,2022/23,New Zealand,1,multi_career,"9a46c4e5,df5a6881","GD Phillips,DP Conway",,,
1719,859,2022-10-07,West Indies tour of Australia,2022/23,West Indies,0,multi_career,"09a9d073,3241e3fd","J Charles,N Pooran",,,
1957,978,2022-10-07,New Zealand T20I Tri-Series,2022/23,Bangladesh,0,multi_career,"0404d43c,d365d463","Liton Das,Nurul Hasan",,,
7658,3822,2022-10-06,Women's Asia Cup,2022/23,Bangladesh,1,multi_career,"3827f6a2,724645f5","Nigar Sultana,Shamima Sultana",,,
1718,858,2022-10-05,West Indies tour of Australia,2022/23,West Indies,1,multi_career,"09a9d073,3241e3fd","J Charles,N Pooran",,,
2031,1014,2022-10-04,South Africa tour of India,2022/23,India,0,multi_career,"919a3be2,c03f1114","RR Pant,KD Karthik",,,
2032,1014,2022-10-04,South Africa tour of India,2022/23,South Africa,1,multi_career,"372455c4,85b3fab2","Q de Kock,T Stubbs",,,
7646,3816,2022-10-03,Women's Asia Cup,2022/23,Bangladesh,1,multi_career,"3827f6a2,724645f5","Nigar Sultana,Shamima Sultana",,,
2029,1013,2022-10-02,South Africa tour of India,2022/23,South Africa,0,multi_career,"372455c4,85b3fab2","Q de Kock,T Stubbs",,,
2030,1013,2022-10-02,South Africa tour of India,2022/23,India,1,multi_career,"919a3be2,b17e2f24,c03f1114","RR Pant,KL Rahul,KD Karthik",,,
7637,3812,2022-10-01,Women's Asia Cup,2022/23,Bangladesh,0,multi_career,"3827f6a2,724645f5","Nigar Sultana,Shamima Sultana",,,
2027,1012,2022-09-28,South Africa tour of India,2022/23,India,0,multi_career,"919a3be2,b17e2f24,c03f1114","RR Pant,KL Rahul,KD Karthik",,,
2028,1012,2022-09-28,South Africa tour of India,2022/23,South Africa,1,multi_career,"372455c4,85b3fab2","Q de Kock,T Stubbs",,,
15646,7803,2022-09-27,Caribbean Premier League,2022,St Lucia Kings,0,multi_career,"09a9d073,45963d9e","J Charles,N Dickwella",,,
2026,1011,2022-09-25,Australia tour of India,2022,Australia,1,multi_career,"989889ff,afa7e784","JP Inglis,MS Wade",,,
7621,3805,2022-09-25,ICC Women's T20 World Cup Qualifier,2022,United Arab Emirates,0,multi_career,"77b26349,ee3dcb3f","Chaya Mughal,Theertha Satish",,,
7611,3800,2022-09-23,ICC Women's T20 World Cup Qualifier,2022,United Arab Emirates,0,multi_career,"77b26349,ee3dcb3f","Chaya Mughal,Theertha Satish",,,
7607,3798,2022-09-21,ICC Women's T20 World Cup Qualifier,2022,United Arab Emirates,0,multi_career,"77b26349,c67fc85a,ee3dcb3f","Chaya Mughal,P Jain,Theertha Satish",,,
2021,1009,2022-09-20,Australia tour of India,2022,Australia,0,multi_career,"989889ff,afa7e784","JP Inglis,MS Wade",,,
7599,3794,2022-09-19,ICC Women's T20 World Cup Qualifier,2022,United Arab Emirates,0,multi_career,"77b26349,ee3dcb3f","Chaya Mughal,Theertha Satish",,,
7588,3788,2022-09-18,ICC Women's T20 World Cup Qualifier,2022,United Arab Emirates,1,multi_career,"77b26349,ee3dcb3f","Chaya Mughal,Theertha Satish",,,
15631,7795,2022-09-18,Caribbean Premier League,2022,St Lucia Kings,1,multi_career,"09a9d073,45963d9e","J Charles,N Dickwella",,,
15625,7792,2022-09-17,Caribbean Premier League,2022,St Lucia Kings,1,multi_career,"09a9d073,45963d9e","J Charles,N Dickwella",,,
7581,3785,2022-09-13,Women's T20I Quadrangular Series (in UAE),2022,United Arab Emirates,0,multi_career,"77b26349,c67fc85a,ee3dcb3f","Chaya Mughal,P Jain,Theertha Satish",,,
7579,3784,2022-09-12,Women's T20I Quadrangular Series (in UAE),2022,United Arab Emirates,0,multi_career,"77b26349,c67fc85a,ee3dcb3f","Chaya Mughal,P Jain,Theertha Satish",,,
15615,7787,2022-09-11,Caribbean Premier League,2022,St Lucia Kings,1,multi_career,"09a9d073,45963d9e","J Charles,N Dickwella",,,
15611,7785,2022-09-10,Caribbean Premier League,2022,St Lucia Kings,1,multi_career,"09a9d073,45963d9e","J Charles,N Dickwella",,,
15607,7783,2022-09-08,Caribbean Premier League,2022,St Lucia Kings,1,multi_career,"09a9d073,45963d9e","J Charles,N Dickwella",,,
15602,7781,2022-09-07,Caribbean Premier League,2022,St Lucia Kings,0,multi_career,"09a9d073,45963d9e","J Charles,N Dickwella",,,
2016,1006,2022-09-06,Asia Cup,2022,India,1,multi_career,"919a3be2,b17e2f24","RR Pant,KL Rahul",,,
2014,1005,2022-09-04,Asia Cup,2022,India,1,multi_career,"919a3be2,b17e2f24","RR Pant,KL Rahul",,,
2008,1002,2022-08-31,Asia Cup,2022,India,1,multi_career,"919a3be2,b17e2f24,c03f1114","RR Pant,KL Rahul,KD Karthik",,,
16200,8081,2022-08-31,The Hundred Women's Competition,2022,Northern Superchargers,1,multi_career,"321644de,3b5a9438","AJ Healy,BAM Heath",,,
16267,8115,2022-08-31,The Hundred Men's Competition,2022,Southern Brave,0,multi_career,"29ede60b,372455c4","AL Davies,Q de Kock",,,
16270,8116,2022-08-31,The Hundred Men's Competition,2022,Oval Invincibles,1,multi_career,"c16d4035,ff154ecd","SW Billings,JM Cox",,,
16263,8113,2022-08-29,The Hundred Men's Competition,2022,Welsh Fire,0,multi_career,"25f7b7d6,2eca67f5","T Banton,JM Clarke",,,
2005,1001,2022-08-28,Asia Cup,2022,India,0,multi_career,"b17e2f24,c03f1114","KL Rahul,KD Karthik",,,
16259,8111,2022-08-27,The Hundred Men's Competition,2022,Oval Invincibles,0,multi_career,"c16d4035,ff154ecd","SW Billings,JM Cox",,,
16189,8076,2022-08-26,The Hundred Women's Competition,2022,Northern Superchargers,0,multi_career,"321644de,3b5a9438","AJ Healy,BAM Heath",,,
16258,8110,2022-08-26,The Hundred Men's Competition,2022,Welsh Fire,1,multi_career,"25f7b7d6,2eca67f5","T Banton,JM Clarke",,,
16255,8109,2022-08-25,The Hundred Men's Competition,2022,Southern Brave,0,multi_career,"29ede60b,372455c4","AL Davies,Q de Kock",,,
16251,8107,2022-08-23,The Hundred Men's Competition,2022,Oval Invincibles,0,multi_career,"c16d4035,ff154ecd","SW Billings,JM Cox",,,
16249,8106,2022-08-22,The Hundred Men's Competition,2022,Southern Brave,0,multi_career,"29ede60b,372455c4","AL Davies,Q de Kock",,,
16179,8071,2022-08-21,The Hundred Women's Competition,2022,Northern Superchargers,0,multi_career,"321644de,3b5a9438","AJ Healy,BAM Heath",,,
16175,8069,2022-08-19,The Hundred Women's Competition,2022,Northern Superchargers,0,multi_career,"321644de,3b5a9438","AJ Healy,BAM Heath",,,
16241,8102,2022-08-18,The Hundred Men's Competition,2022,Southern Brave,0,multi_career,"29ede60b,372455c4","AL Davies,Q de Kock",,,
16239,8101,2022-08-17,The Hundred Men's Competition,2022,Oval Invincibles,0,multi_career,"c16d4035,ff154ecd","SW Billings,JM Cox",,,
16237,8100,2022-08-16,The Hundred Men's Competition,2022,Welsh Fire,0,multi_career,"25f7b7d6,2eca67f5","T Banton,JM Clarke",,,
1742,870,2022-08-14,New Zealand tour of West Indies,2022,New Zealand,1,multi_career,"9a46c4e5,df5a6881","GD Phillips,DP Conway",,,
16164,8063,2022-08-14,The Hundred Women's Competition,2022,Northern Superchargers,1,multi_career,"321644de,3b5a9438","AJ Healy,BAM Heath",,,
16233,8098,2022-08-14,The Hundred Men's Competition,2022,Oval Invincibles,0,multi_career,"c16d4035,ff154ecd","SW Billings,JM Cox",,,
16234,8098,2022-08-14,The Hundred Men's Competition,2022,Southern Brave,1,multi_career,"29ede60b,372455c4","AL Davies,Q de Kock",,,
16229,8096,2022-08-13,The Hundred Men's Competition,2022,Welsh Fire,0,multi_career,"25f7b7d6,2eca67f5","T Banton,JM Clarke",,,
1739,869,2022-08-12,New Zealand tour of West Indies,2022,West Indies,0,multi_career,"08a4f9ad,3241e3fd","DC Thomas,N Pooran",,,
1740,869,2022-08-12,New Zealand tour of West Indies,2022,New Zealand,1,multi_career,"9a46c4e5,df5a6881","GD Phillips,DP Conway",,,
16225,8094,2022-08-12,The Hundred Men's Competition,2022,Southern Brave,0,multi_career,"29ede60b,372455c4","AL Davies,Q de Kock",,,
16156,8059,2022-08-11,The Hundred Women's Competition,2022,Northern Superchargers,1,multi_career,"321644de,3b5a9438","AJ Healy,BAM Heath",,,
16224,8093,2022-08-11,The Hundred Men's Competition,2022,Northern Superchargers,1,multi_career,"270e4c23,f05fe9b1","MS Pepper,JA Simpson",,,
1737,868,2022-08-10,New Zealand tour of West Indies,2022,West Indies,0,multi_career,"08a4f9ad,3241e3fd","DC Thomas,N Pooran",,,
1738,868,2022-08-10,New Zealand tour of West Indies,2022,New Zealand,1,multi_career,"9a46c4e5,df5a6881","GD Phillips,DP Conway",,,
16221,8092,2022-08-10,The Hundred Men's Competition,2022,Southern Brave,0,multi_career,"29ede60b,372455c4","AL Davies,Q de Kock",,,
16220,8091,2022-08-09,The Hundred Men's Competition,2022,Northern Superchargers,1,multi_career,"270e4c23,f05fe9b1","MS Pepper,JA Simpson",,,
1735,867,2022-08-07,West Indies v India T20I Series,2022,West Indies,0,multi_career,"08a4f9ad,3241e3fd","DC Thomas,N Pooran",,,
7352,3668,2022-08-07,Commonwealth Games Women's Cricket Competition,2022,Australia,1,multi_career,"321644de,52d1dbc8","AJ Healy,BL Mooney",,,
16215,8089,2022-08-07,The Hundred Men's Competition,2022,Welsh Fire,0,multi_career,"25f7b7d6,2eca67f5,e94bc520","T Banton,JM Clarke,OJ Pope",,,
16216,8089,2022-08-07,The Hundred Men's Competition,2022,Oval Invincibles,1,multi_career,"c16d4035,ff154ecd","SW Billings,JM Cox",,,
1733,866,2022-08-06,West Indies v India T20I Series,2022,West Indies,0,multi_career,"08a4f9ad,3241e3fd","DC Thomas,N Pooran",,,
7347,3666,2022-08-06,Commonwealth Games Women's Cricket Competition,2022,Australia,0,multi_career,"321644de,52d1dbc8","AJ Healy,BL Mooney",,,
1603,800,2022-08-05,South Africa tour of England,2022,South Africa,1,multi_career,"235c2bb6,372455c4","H Klaasen,Q de Kock",,,
1692,845,2022-08-05,New Zealand tour of Netherlands,2022,New Zealand,0,multi_career,"9a46c4e5,e3a949be","GD Phillips,D Cleaver",,,
1691,844,2022-08-04,New Zealand tour of Netherlands,2022,New Zealand,1,multi_career,"9a46c4e5,e3a949be","GD Phillips,D Cleaver",,,
16209,8086,2022-08-04,The Hundred Men's Competition,2022,Oval Invincibles,0,multi_career,"c16d4035,ff154ecd","SW Billings,JM Cox",,,
1601,799,2022-08-03,South Africa tour of England,2022,South Africa,1,multi_career,"235c2bb6,372455c4,85b3fab2","H Klaasen,Q de Kock,T Stubbs",,,
7338,3661,2022-08-03,Commonwealth Games Women's Cricket Competition,2022,Australia,1,multi_career,"321644de,52d1dbc8","AJ Healy,BL Mooney",,,
16208,8085,2022-08-03,The Hundred Men's Competition,2022,Welsh Fire,1,multi_career,"25f7b7d6,2eca67f5,e94bc520","T Banton,JM Clarke,OJ Pope",,,
1219,609,2022-07-31,South Africa tour of England,2022,England,0,multi_career,"99b75528,abb83e27","JC Buttler,JM Bairstow",,,
1220,609,2022-07-31,South Africa tour of England,2022,South Africa,1,multi_career,"372455c4,85b3fab2","Q de Kock,T Stubbs",,,
1981,989,2022-07-31,Bangladesh tour of Zimbabwe,2022,Bangladesh,0,multi_career,"0404d43c,d365d463","Liton Das,Nurul Hasan",,,
7331,3658,2022-07-31,Commonwealth Games Women's Cricket Competition,2022,Australia,0,multi_career,"321644de,52d1dbc8","AJ Healy,BL Mooney",,,
1979,988,2022-07-30,Bangladesh tour of Zimbabwe,2022,Bangladesh,0,multi_career,"0404d43c,d365d463","Liton Das,Nurul Hasan",,,
7321,3653,2022-07-29,Commonwealth Games Women's Cricket Competition,2022,Australia,0,multi_career,"321644de,52d1dbc8","AJ Healy,BL Mooney",,,
1217,608,2022-07-28,South Africa tour of England,2022,England,0,multi_career,"99b75528,abb83e27","JC Buttler,JM Bairstow",,,
1218,608,2022-07-28,South Africa tour of England,2022,South Africa,1,multi_career,"235c2bb6,372455c4,85b3fab2","H Klaasen,Q de Kock,T Stubbs",,,
1215,607,2022-07-27,South Africa tour of England,2022,South Africa,0,multi_career,"235c2bb6,372455c4,85b3fab2","H Klaasen,Q de Kock,T Stubbs",,,
1216,607,2022-07-27,South Africa tour of England,2022,England,1,multi_career,"99b75528,abb83e27","JC Buttler,JM Bairstow",,,
1806,902,2022-07-15,ICC Men's T20 World Cup Sub Regional Europe Qualifier,2022,Romania,1,multi_career,"b78b3ffd,d52b13a6","S Nadigotla,Abdul Shakoor",,,
1791,895,2022-07-13,ICC Men's T20 World Cup Sub Regional Europe Qualifier,2022,Romania,0,multi_career,"b78b3ffd,d52b13a6","S Nadigotla,Abdul Shakoor",,,
1214,606,2022-07-10,India tour of England,2022,England,1,multi_career,"3d284ca3,99b75528","PD Salt,JC Buttler",,,
1716,857,2022-07-07,Bangladesh tour of West Indies,2022,Bangladesh,1,multi_career,"0404d43c,d365d463","Liton Das,Nurul Hasan",,,
18031,9008,2022-07-06,Vitality Blast,2022,Surrey,0,multi_career,"1c513d54,e94bc520","LJ Evans,OJ Pope",,,
1783,891,2022-07-04,ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C,2022,Denmark,0,multi_career,"49556abb,821a412e","T Bharaj,FA Klokker",,,
1713,856,2022-07-03,Bangladesh tour of West Indies,2022,Bangladesh,0,multi_career,"0404d43c,d365d463","Liton Das,Nurul Hasan",,,
1712,855,2022-07-02,Bangladesh tour of West Indies,2022,West Indies,0,multi_career,"08a4f9ad,3241e3fd","DC Thomas,N Pooran",,,
1776,887,2022-07-02,ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C,2022,Denmark,1,multi_career,"49556abb,821a412e","T Bharaj,FA Klokker",,,
1889,944,2022-06-30,Malaysia tour of Singapore,2022,Malaysia,0,multi_career,"1bada9da,415d30b6,6667067e","Ainool Hafizs,Virandeep Singh,Syed Aziz",,,
1760,879,2022-06-29,ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C,2022,Denmark,1,multi_career,"49556abb,821a412e","T Bharaj,FA Klokker",,,
1888,943,2022-06-29,Malaysia tour of Singapore,2022,Malaysia,1,multi_career,"1bada9da,415d30b6,6667067e","Ainool Hafizs,Virandeep Singh,Syed Aziz",,,
1593,795,2022-06-28,India tour of Ireland,2022,India,1,multi_career,"752f7486,a4cc73aa,c03f1114","Ishan Kishan,SV Samson,KD Karthik",,,
1886,942,2022-06-28,Malaysia tour of Singapore,2022,Malaysia,1,multi_career,"1bada9da,415d30b6,6667067e","Ainool Hafizs,Virandeep Singh,Syed Aziz",,,
1590,794,2022-06-26,India tour of Ireland,2022,India,0,multi_career,"752f7486,c03f1114","Ishan Kishan,KD Karthik",,,
7561,3775,2022-06-25,Asian Cricket Council Women's T20 Championship,2022,United Arab Emirates,0,multi_career,"77b26349,c67fc85a,ee3dcb3f","Chaya Mughal,P Jain,Theertha Satish",,,
7559,3774,2022-06-24,Asian Cricket Council Women's T20 Championship,2022,Hong Kong,0,multi_career,"2038a273,9efce9fd","Y Daswani,Hiu Ying Cheung",,,
7553,3770,2022-06-22,Asian Cricket Council Women's T20 Championship,2022,Hong Kong,1,multi_career,"2038a273,9efce9fd","Y Daswani,Hiu Ying Cheung",,,
7548,3768,2022-06-21,Asian Cricket Council Women's T20 Championship,2022,Hong Kong,0,multi_career,"2038a273,9efce9fd","Y Daswani,Hiu Ying Cheung",,,
7539,3763,2022-06-20,Asian Cricket Council Women's T20 Championship,2022,United Arab Emirates,1,multi_career,"77b26349,ee3dcb3f","Chaya Mughal,Theertha Satish",,,
1253,626,2022-06-19,South Africa tour of India,2022,South Africa,0,multi_career,"235c2bb6,372455c4,85b3fab2","H Klaasen,Q de Kock,T Stubbs",,,
7526,3757,2022-06-18,Asian Cricket Council Women's T20 Championship,2022,United Arab Emirates,0,multi_career,"77b26349,c67fc85a,ee3dcb3f","Chaya Mughal,P Jain,Theertha Satish",,,
1251,625,2022-06-17,South Africa tour of India,2022,South Africa,0,multi_career,"235c2bb6,372455c4","H Klaasen,Q de Kock",,,
1252,625,2022-06-17,South Africa tour of India,2022,India,1,multi_career,"752f7486,919a3be2,c03f1114","Ishan Kishan,RR Pant,KD Karthik",,,
7524,3755,2022-06-17,Asian Cricket Council Women's T20 Championship,2022,United Arab Emirates,0,multi_career,"77b26349,ee3dcb3f","Chaya Mughal,Theertha Satish",,,
7504,3745,2022-06-15,Kwibuka Women's Twenty20 Tournament,2022,Rwanda,0,multi_career,"14f0a5e3,1ef174b8,7d6ce83f","F Irakoze,S Uwera,M Uwase",,,
1250,624,2022-06-14,South Africa tour of India,2022,India,1,multi_career,"752f7486,919a3be2,c03f1114","Ishan Kishan,RR Pant,KD Karthik",,,
1248,623,2022-06-12,South Africa tour of India,2022,India,1,multi_career,"752f7486,919a3be2,c03f1114","Ishan Kishan,RR Pant,KD Karthik",,,
1623,810,2022-06-11,Australia tour of Sri Lanka,2022,Australia,1,multi_career,"989889ff,afa7e784","JP Inglis,MS Wade",,,
7501,3743,2022-06-11,Kwibuka Women's Twenty20 Tournament,2022,Rwanda,1,multi_career,"14f0a5e3,1ef174b8","F Irakoze,S Uwera",,,
17918,8951,2022-06-10,Vitality Blast,2022,Sussex,0,multi_career,"4663bd23,961b8ff1","TL Seifert,TP Alsop",,,
1245,622,2022-06-09,South Africa tour of India,2022,South Africa,0,multi_career,"372455c4,85b3fab2","Q de Kock,T Stubbs",,,
1246,622,2022-06-09,South Africa tour of India,2022,India,1,multi_career,"752f7486,919a3be2,c03f1114","Ishan Kishan,RR Pant,KD Karthik",,,
7485,3735,2022-06-09,Kwibuka Women's Twenty20 Tournament,2022,Rwanda,1,multi_career,"14f0a5e3,1ef174b8","F Irakoze,S Uwera",,,
17897,8940,2022-06-08,Vitality Blast,2022,Sussex,1,multi_career,"4663bd23,961b8ff1","TL Seifert,TP Alsop",,,
17864,8924,2022-06-03,Vitality Blast,2022,Sussex,0,multi_career,"4663bd23,961b8ff1","TL Seifert,TP Alsop",,,
17807,8895,2022-05-27,Vitality Blast,2022,Surrey,0,multi_career,"1c513d54,e94bc520","LJ Evans,OJ Pope",,,
11613,5794,2022-05-20,Indian Premier League,2022,Chennai Super Kings,1,multi_career,"4a8a2e3b,bd54eef5,df5a6881","MS Dhoni,N Jagadeesan,DP Conway",,,
11606,5791,2022-05-17,Indian Premier League,2022,Mumbai Indians,0,multi_career,"752f7486,85b3fab2","Ishan Kishan,T Stubbs",,,
11601,5788,2022-05-15,Indian Premier League,2022,Chennai Super Kings,1,multi_career,"4a8a2e3b,bd54eef5,df5a6881","MS Dhoni,N Jagadeesan,DP Conway",,,
11594,5785,2022-05-12,Indian Premier League,2022,Mumbai Indians,0,multi_career,"752f7486,85b3fab2","Ishan Kishan,T Stubbs",,,
11595,5785,2022-05-12,Indian Premier League,2022,Chennai Super Kings,1,multi_career,"1c17e270,4a8a2e3b,df5a6881","RV Uthappa,MS Dhoni,DP Conway",,,
11587,5781,2022-05-08,Indian Premier League,2022,Chennai Super Kings,1,multi_career,"1c17e270,4a8a2e3b,df5a6881","RV Uthappa,MS Dhoni,DP Conway",,,
11574,5775,2022-05-04,Indian Premier League,2022,Chennai Super Kings,0,multi_career,"1c17e270,4a8a2e3b,df5a6881","RV Uthappa,MS Dhoni,DP Conway",,,
11569,5772,2022-05-01,Indian Premier League,2022,Chennai Super Kings,1,multi_career,"1c17e270,4a8a2e3b,df5a6881","RV Uthappa,MS Dhoni,DP Conway",,,
7441,3713,2022-04-25,Capricorn Women's Tri-Series,2022,Namibia,0,multi_career,"ade5c0c0,d034d60a","Yasmeen Khan,M Gorases",,,
11552,5764,2022-04-25,Indian Premier League,2022,Chennai Super Kings,0,multi_career,"1c17e270,4a8a2e3b","RV Uthappa,MS Dhoni",,,
7430,3707,2022-04-21,Capricorn Women's Tri-Series,2022,Namibia,1,multi_career,"ade5c0c0,d034d60a","Yasmeen Khan,M Gorases",,,
11542,5759,2022-04-21,Indian Premier League,2022,Chennai Super Kings,0,multi_career,"1c17e270,4a8a2e3b","RV Uthappa,MS Dhoni",,,
7427,3706,2022-04-20,Capricorn Women's Tri-Series,2022,Namibia,0,multi_career,"ade5c0c0,d034d60a","Yasmeen Khan,M Gorases",,,
11535,5755,2022-04-17,Indian Premier League,2022,Chennai Super Kings,1,multi_career,"1c17e270,4a8a2e3b","RV Uthappa,MS Dhoni",,,
11521,5748,2022-04-12,Indian Premier League,2022,Chennai Super Kings,1,multi_career,"1c17e270,4a8a2e3b","RV Uthappa,MS Dhoni",,,
11511,5743,2022-04-09,Indian Premier League,2022,Chennai Super Kings,1,multi_career,"1c17e270,4a8a2e3b","RV Uthappa,MS Dhoni",,,
1430,714,2022-04-05,Australia tour of Pakistan,2021/22,Australia,0,multi_career,"989889ff,c41043e6","JP Inglis,BR McDermott",,,
11498,5737,2022-04-03,Indian Premier League,2022,Chennai Super Kings,0,multi_career,"1c17e270,4a8a2e3b","RV Uthappa,MS Dhoni",,,
1614,806,2022-04-02,Nepal Tri-Nation T20I Series,2021/22,Malaysia,0,multi_career,"1bada9da,415d30b6,6667067e","Ainool Hafizs,Virandeep Singh,Syed Aziz",,,
11491,5733,2022-03-31,Indian Premier League,2022,Chennai Super Kings,1,multi_career,"1c17e270,4a8a2e3b","RV Uthappa,MS Dhoni",,,
11479,5727,2022-03-26,Indian Premier League,2022,Chennai Super Kings,1,multi_career,"1c17e270,4a8a2e3b,df5a6881","RV Uthappa,MS Dhoni,DP Conway",,,
1565,781,2022-02-22,ICC Men's T20 World Cup Qualifier A,2021/22,Bahrain,1,multi_career,"23eedcd3,50ceaef6,7b729851","Shahbaz Badar,P Kurup,Umer Imtiaz",,,
1237,618,2022-02-20,West Indies tour of India,2021/22,West Indies,0,multi_career,"1fc6ef83,3241e3fd","SD Hope,N Pooran",,,
14938,7449,2022-02-20,Pakistan Super League,2021/22,Quetta Gladiators,1,multi_career,"2254ab79,fd2bf2a0","Sarfraz Ahmed,Umar Akmal",,,
1236,617,2022-02-18,West Indies tour of India,2021/22,India,1,multi_career,"752f7486,919a3be2","Ishan Kishan,RR Pant",,,
14931,7446,2022-02-18,Pakistan Super League,2021/22,Quetta Gladiators,0,multi_career,"2254ab79,fd2bf2a0","Sarfraz Ahmed,Umar Akmal",,,
1233,616,2022-02-16,West Indies tour of India,2021/22,India,0,multi_career,"752f7486,919a3be2","Ishan Kishan,RR Pant",,,
22285,11144,2022-02-16,Bangladesh Premier League,2021/22,Chattogram Challengers,1,multi_career,"bbff906c,e3e09091","CAK Walton,Zakir Hasan",,,
14925,7443,2022-02-15,Pakistan Super League,2021/22,Quetta Gladiators,0,multi_career,"2254ab79,fd2bf2a0","Sarfraz Ahmed,Umar Akmal",,,
22280,11142,2022-02-14,Bangladesh Premier League,2021/22,Khulna Tigers,0,multi_career,"1bae756b,a94e08ea","ADS Fletcher,Mushfiqur Rahim",,,
14922,7441,2022-02-13,Pakistan Super League,2021/22,Quetta Gladiators,1,multi_career,"2254ab79,fd2bf2a0","Sarfraz Ahmed,Umar Akmal",,,
14917,7439,2022-02-12,Pakistan Super League,2021/22,Quetta Gladiators,0,multi_career,"2254ab79,fd2bf2a0","Sarfraz Ahmed,Umar Akmal",,,
22276,11140,2022-02-12,Bangladesh Premier League,2021/22,Chattogram Challengers,0,multi_career,"bbff906c,e3e09091","CAK Walton,Zakir Hasan",,,
22278,11141,2022-02-12,Bangladesh Premier League,2021/22,Khulna Tigers,0,multi_career,"1bae756b,a94e08ea,cd56a813","ADS Fletcher,Mushfiqur Rahim,Jaker Ali",,,
